鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
白河區,土地,關帝段401~450地號,1241.0,,特定農業區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,806,,0.0,0
白河區,土地,崁子頭段451~500地號,3164.0,,一般農業區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,269,,0.0,0
東區,房地(土地+建物),臺南市東區長榮路二段32巷151~200號,6.81,住,,,10211,土地1建物1車位0,五層,005,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0800530,29.09,1,1,1,有,有,570000,19594,,0.0,0
南區,房地(土地+建物),臺南市南區中華南路二段315巷3弄1~50號,36.1,住,,,10211,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0710528,92.33999999999999,3,2,2,有,無,1150000,12454,,0.0,0
新營區,土地,鐵線橋段251~300地號,1374.0,,河川區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,329760,240,,0.0,0
新營區,房地(土地+建物),臺南市新營區復興路1070巷1~50號,72.0,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0680807,94.55,2,1,2,有,無,1800000,19038,,0.0,0
新營區,土地,綠川段151~200地號,137.9,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5255460,38111,,0.0,0
新營區,房地(土地+建物),臺南市新營區新北里19鄰民生路226巷1~50號,104.75,住,,,10210,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020822,211.34,4,2,3,有,無,7380000,34920,,0.0,0
鹽水區,土地,武廟段1~50地號,96.18,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,15596,,0.0,0
白河區,土地,六重溪段801~850地號,1075.0,,山坡地保育區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,161250,150,,0.0,0
白河區,土地,六重溪段801~850地號,1760.0,,山坡地保育區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,264000,150,,0.0,0
安南區,土地,溪南段701~750地號,6776.29,農,,,10210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14348740,2117,,0.0,0
安南區,房地(土地+建物),臺南市安南區溪心里功安一街101~150號,103.22,住,,,10211,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土構造,1020722,183.44,4,3,3,有,無,8050000,43884,,0.0,0
南區,房地(土地+建物),臺南市南區新建路19巷1~50號,32.2,住,,,10210,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0720718,75.45,3,2,2,有,無,1200000,15905,,0.0,0
