鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
頭城鎮,土地,拔雅林一段151~200地號,153.74,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,15611,,0.0,0
礁溪鄉,土地,五峰段1001~1050地號,86.37,其他,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4088151,47333,,0.0,0
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮文雅路57巷1~50號,47.42,住,,,10211,土地1建物1車位1,二層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880520,236.82,3,2,2,有,有,7300000,30825,坡道平面,0.0,0
礁溪鄉,土地,湯仔城段51~100地號,235.47,商,,,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,65000000,276044,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉化龍街1~50號,12.09,住,,,10211,土地1建物1車位0,六層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840904,73.80000000000001,1,1,1,有,有,3150000,42683,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路51~100號,10.69,住,,,10211,土地1建物1車位0,二層,010,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851014,62.92,1,1,1,有,有,4550000,72314,,0.0,0
員山鄉,土地,粗坑段951~1000地號,959.87,,一般農業區,礦業用地,10205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3550000,3698,,0.0,0
頭城鎮,土地,梗枋段石空小段51~100地號,1003.0,,山坡地保育區,林業用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,142000,142,,0.0,0
壯圍鄉,土地,新南段951~1000地號,3465.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7800000,2251,,0.0,0
員山鄉,房地(土地+建物),宜蘭縣員山鄉金山西路151~200號,99.48,住,,,10211,土地1建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1020830,203.62,4,1,2,有,無,10100000,49602,,0.0,0
