鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路一段200巷1~50號,76.1,,特定農業區,甲種建築用地,10212,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0710121,116.82,0,2,3,有,無,2600000,22256,,0.0,0
頭城鎮,土地,外澳段1~50地號,929.6,住,,,10210,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17997659,19361,,0.0,0
壯圍鄉,土地,新社段301~350地號,2750.0,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,2182,,0.0,0
壯圍鄉,土地,五權段1801~1850地號,845.0,,特定農業區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2676583,3168,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿自強路101~150號,3.65,住,,,10210,土地1建物1車位0,七層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801121,21.990000000000002,1,1,1,有,無,800000,36380,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿自強路101~150號,4.75,住,,,10210,土地1建物1車位0,七層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801121,28.450000000000003,1,1,1,有,無,1130000,39719,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿大福路二段101~150號,93.81,住,,,10211,土地2建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0670701,125.96,3,2,2,有,無,6800000,53985,,0.0,0
礁溪鄉,土地,光武段51~100地號,1345.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5696000,4235,,0.0,0
員山鄉,房地(土地+建物),宜蘭縣員山鄉浮洲路41巷1~50號,1123.9,,特定農業區,農牧用地,10209,土地1建物1車位0,一層,001,其他,見其他登記事項,鋼筋混凝土造,1020816,108.41,0,0,0,無,無,5600000,51656,,0.0,0
壯圍鄉,土地,吉祥一段151~200地號,134.47,農,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,282433,2100,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿東港路34巷1~50號,28.07,住,,,10212,土地1建物1車位0,三層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830816,96.69999999999999,3,2,1,有,無,2600000,26887,,0.0,0
頭城鎮,土地,下新興段401~450地號,205.97,,特定農業區,甲種建築用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7740000,37578,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉成功路1~50號,64.03,住,,,10211,土地1建物1車位0,全,001,透天厝,住家用,土造,0450515,15.29,0,0,0,無,無,4842250,316694,,0.0,0
礁溪鄉,土地,五峰段1001~1050地號,384.1,住,,,10212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30902760,80455,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿環市東路二段51~100號,111.0,農,,,10211,土地1建物1車位0,一層，二層，三層，見其他登記事項,003,店面(店鋪),見其他登記事項,鋼筋混凝土造,1020128,207.94,4,1,5,有,無,10500000,50495,,0.0,0
頭城鎮,土地,金盈一段751~800地號,392.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1176000,3000,,0.0,0
頭城鎮,土地,下埔段401~450地號,3020.91,,一般農業區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3100000,1026,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿黎明二路201~250號,112.75,農,,,10212,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1021022,221.53,4,2,3,有,無,8300000,37467,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿黎明二路201~250號,111.75,農,,,10212,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1021022,229.14,4,2,3,有,無,8000000,34913,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉化龍街1~50號,6.83,住,,,10211,土地1建物1車位0,二層,008,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821030,58.29,0,0,1,無,有,1500000,25733,,0.0,0
羅東鎮,建物,宜蘭縣羅東鎮倉前路1~50號,0.0,,,,10211,土地0建物1車位0,一層,001,倉庫,見其他登記事項,鋼筋混凝土造,0651220,280.13,0,0,0,無,無,1203800,,,0.0,0
冬山鄉,土地,廣興段401~450地號,308.13,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,5193,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮公正路551~600號,13.69,住,,,10211,土地1建物1車位0,四層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840925,106.36,2,2,2,有,有,4500000,42309,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路1~50號,180.99,住,,,10211,土地1建物1車位0,全,005,透天厝,住家用,鋼筋混凝土造,0740109,690.9,25,1,25,有,無,81000000,117238,,0.0,0
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉溫泉路51~100號,6.7,商,,,10211,土地1建物1車位1,十二層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850318,80.32,2,2,1,有,有,4750000,59138,升降機械,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿雪峰一路311巷1~50號,116.02,,特定農業區,甲種建築用地,10211,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0841116,187.17,4,2,4,有,無,5800000,30988,,0.0,0
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉永美路二段101~150號,86.0,,特定農業區,甲種建築用地,10211,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0820226,164.38,5,3,3,有,無,4100000,24942,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿女中路三段101~150號,6.99,住,,,10211,土地1建物1車位0,五層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0870416,39.02,1,1,1,有,有,1500000,38442,,0.0,0
員山鄉,土地,新洲子段401~450地號,2898.24,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10520000,3630,,0.0,0
宜蘭市,土地,茭白段801~850地號,2500.0,農,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18150000,7260,,0.0,0
礁溪鄉,土地,義結段751~800地號,12.0,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1780000,148333,,0.0,0
員山鄉,土地,樂山段701~750地號,4669.0,,一般農業區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18360810,3932,,0.0,0
礁溪鄉,土地,忠義段801~850地號,2466.0,農,,,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33568425,13613,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿大坡路一段116巷5弄1~50號,24.99,住,,,10211,土地1建物1車位0,四層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840415,98.78,3,2,2,有,無,3000000,30371,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿女中路二段401~450號,12.0,住,,,10211,土地1建物1車位0,四層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840715,85.84,2,2,1,有,無,2850000,33201,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿縣政五街80巷1~50號,155.0,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0970204,267.45,3,2,3,有,無,14500000,54216,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉公園路101~150號,46.12,住,,,10211,土地1建物1車位0,二層,007,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020611,150.64999999999998,2,1,2,有,有,9360000,62131,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽街1~50號,7.57,住,,,10211,土地3建物1車位0,六層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0721124,41.06,1,1,1,有,無,1000000,24355,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結路二段1~50號,122.0,,鄉村區,乙種建築用地,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0680711,138.1,3,1,2,有,無,5000000,36206,,0.0,0
大同鄉,土地,松羅段101~150地號,50760.0,,山坡地保育區,農牧用地,10211,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8500000,167,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮南盟路69巷1~50號,26.96,住,,,10211,土地1建物1車位0,二層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830323,111.31,3,2,2,有,無,3000000,26952,,0.0,0
大同鄉,土地,松羅段101~150地號,14860.0,,山坡地保育區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,168,,0.0,0
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮站東路101~150號,21.89,住,,,10211,土地1建物1車位1,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830819,132.12,3,1,2,有,有,4410000,33379,坡道平面,0.0,0
蘇澳鎮,土地,新隘段351~400地號,335.83,住,,,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3626964,10800,,0.0,0
五結鄉,土地,三結段251~300地號,220.24,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4663511,21175,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮博愛路51~100號,45.81,住,,,10211,土地1建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660816,101.19,3,2,2,有,無,2560000,25299,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉公園路301~350號,79.9,住,,,10210,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020807,193.99,4,2,4,有,無,9500000,48972,,0.0,0
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉梅林路1001~1050號,1134.0,,特定農業區,農牧用地,10212,土地1建物1車位0,一層，二層,002,農舍,農舍,鋼筋混凝土造,1011203,218.58,3,2,2,有,無,13000000,,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路四段20巷1~50號,26.22,住,,,10211,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701215,94.05,0,1,1,有,無,1960000,20840,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮公正路551~600號,27.73,住,,,10211,土地1建物2車位0,四層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840925,217.03,5,2,3,有,無,7200000,33175,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉親河路二段139巷1~50號,82.0,,特定農業區,甲種建築用地,10211,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0840713,191.44,6,4,6,有,無,3800000,19850,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮杏林街1~50號,32.9,住,,,10211,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740607,102.35000000000001,3,2,2,有,無,4200000,41040,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結中路二段361巷1~50號,72.08,,特定農業區,甲種建築用地,10211,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0861113,147.88,4,2,3,有,無,5150000,34826,,0.0,0
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮海邊路51~100號,284.0,工,,,10211,土地3建物1車位0,一層，二層,002,店面(店鋪),住家用,鋼筋混凝土加強磚造,0590120,265.6,0,0,2,有,無,10600000,39910,,0.0,0
三星鄉,土地,叭哩沙段1~50地號,7151.24,,特定農業區,農牧用地,10212,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21199850,2964,,0.0,0
蘇澳鎮,土地,新隘段101~150地號,30.53,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,329770,10802,,0.0,0
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮天祥路301~350號,17.8,住,,,10212,土地1建物1車位1,四層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850213,77.94,2,1,1,有,有,3380000,43367,一樓平面,0.0,0
