鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉路53巷1~50號,10.39,住,,,10212,土地2建物1車位0,六層,008,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0840714,30.87,1,1,1,有,有,500000,16197,,0.0,0
成功鎮,土地,小馬東段501~550地號,3092.36,,風景區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1236944,400,,0.0,0
東河鄉,土地,那界段451~500地號,2842.2,,風景區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,483174,170,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿更生路801~850號,115.0,住,,,10211,土地1建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0880731,232.75,6,1,7,有,無,8000000,34372,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿正氣北路215巷34弄1~50號,69.0,住,,,10211,土地1建物1車位0,全,002,透天厝,國民住宅,加強磚造,0671109,88.64,3,2,2,有,無,2200000,24819,,0.0,0
成功鎮,土地,新都威段101~150地號,436.8,,風景區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,549,,0.0,0
卑南鄉,土地,鎮樂段751~800地號,200.0,,山坡地保育區,丙種建築用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,580000,2900,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿文心街1~50號,24.15,住,,,10212,土地2建物1車位0,三層,008,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840217,130.61,3,1,2,有,無,2500000,19141,,0.0,0
太麻里鄉,土地,德其段151~200地號,1287.22,農,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,980000,761,,0.0,0
池上鄉,土地,大同段401~450地號,126.15,住,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,6342,,0.0,0
台東市,土地,建和段1251~1300地號,402.75,農,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,230000,571,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿傳廣祿388巷101~150號,16.72,住,,,10212,土地1建物1車位0,七層,008,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850326,94.73,3,2,2,有,無,2200000,23224,,0.0,0
成功鎮,土地,新都威段101~150地號,1916.32,,風景區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,626,,0.0,0
海端鄉,土地,崁頂段251~300地號,340.0,,鄉村區,乙種建築用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,1471,,0.0,0
