鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
吉安鄉,土地,光中段651~700地號,2647.78,,一般農業區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,2266,,0.0,0
鳳林鎮,土地,北林段851~900地號,567.96,,鄉村區,乙種建築用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,880,,0.0,0
富里鄉,土地,富里段2451~2500地號,2000.0,,山坡地保育區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,300,,0.0,0
富里鄉,土地,富里段551~600地號,1322.0,,山坡地保育區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,756,,0.0,0
玉里鎮,土地,麻汝段551~600地號,3906.06,,山坡地保育區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,512,,0.0,0
瑞穗鄉,土地,瑞良段101~150地號,83.0,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,380000,4578,,0.0,0
玉里鎮,土地,玉璞段851~900地號,16.0,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,363000,22688,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿中央路四段288巷5弄1~50號,43.02,住,,,10211,土地3建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0761111,47.44,2,2,1,有,無,1560000,32884,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安二街68巷51~100號,18.18,住,,,10211,土地1建物1車位0,四層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841104,98.31,3,2,1,有,有,2000000,20344,,0.0,0
玉里鎮,土地,觀音山段1201~1250地號,5208.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,634,,0.0,0
富里鄉,土地,東竹段2301~2350地號,870.0,,山坡地保育區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,138,,0.0,0
富里鄉,土地,富里段751~800地號,140001.0,,山坡地保育區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,30,,0.0,0
光復鄉,土地,阿托莫段551~600地號,4584.41,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,458,,0.0,0
鳳林鎮,土地,北林段1051~1100地號,6635.5,,特定農業區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6720000,1013,,0.0,0
瑞穗鄉,土地,瑞良段51~100地號,840.0,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,698000,831,,0.0,0
