鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
北投區,車位,臺北市北投區中央北路三段40巷34弄1~50號,0.43,住,,,10211,土地0建物0車位1,一層,021,其他,見其他登記事項,鋼筋混凝土造,1010731,32.96,0,0,0,有,有,1450000,,坡道平面,32.92,0
北投區,車位,臺北市北投區中央北路三段40巷34弄1~50號,0.43,住,,,10211,土地0建物0車位1,一層,021,其他,見其他登記事項,鋼筋混凝土造,1010731,32.96,0,0,0,有,有,1450000,,坡道平面,32.92,0
北投區,房地(土地+建物),臺北市北投區中央北路三段40巷34弄1~50號,32.4,住,,,10211,土地1建物1車位0,十三層,021,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,197.07,4,2,2,有,有,30050000,152484,,0.0,0
大安區,房地(土地+建物),臺北市大安區四維路22巷1~50號,41.75,住,,,10210,土地2建物1車位0,四層，陽台,004,公寓(5樓含以下無電梯),,鋼筋混凝土造,,103.79,3,2,2,有,無,29500000,284228,,0.0,0
大安區,房地(土地+建物)+車位,臺北市大安區復興南路一段219巷1~50號,36.86,住,,,10211,土地3建物1車位1,五層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,242.88,3,2,2,有,有,72000000,296430,坡道平面,0.0,0
北投區,房地(土地+建物)+車位,臺北市北投區行義路1~50號,46.39,住,,,10210,土地1建物1車位3,十五層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020403,346.04,3,2,2,有,無,72500000,273274,坡道平面,105.0,6630000
北投區,房地(土地+建物),臺北市北投區義方街1~50號,44.66,住,,,10211,土地1建物1車位0,二層,008,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0850426,140.78,3,2,2,有,有,16800000,119335,,0.0,0
北投區,土地,行義段四小段51~100地號,119.4,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2460000,20603,,0.0,0
士林區,土地,富安段二小段1~50地號,130.64,住,,,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8099550,61999,,0.0,0
北投區,房地(土地+建物),臺北市北投區中和街502巷12弄1~50號,32.14,其他,,,10211,土地1建物1車位0,四層，陽台,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640523,89.75,3,2,1,有,無,12580000,140167,,0.0,0
