鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
中正區,房地(土地+建物),基隆市中正區新豐街351~400號,20.37,住,,,10211,土地2建物1車位0,十三層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,112.22999999999999,3,2,2,有,有,3600000,32077,,0.0,0
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街101~150號,29.5,住,,,10211,土地1建物1車位1,十層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,168.34,3,2,2,有,有,6720000,42333,坡道平面,32.04,950000
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街101~150號,27.97,住,,,10211,土地1建物1車位1,十二層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,157.84,3,2,2,有,有,6230000,40861,坡道平面,28.62,950000
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街101~150號,29.12,住,,,10211,土地1建物1車位1,四層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,172.82,3,2,2,有,有,7100000,43330,坡道平面,32.04,1000000
中山區,房地(土地+建物),基隆市中山區復興路201巷5弄51~100號,167.23,住,,,10211,土地7建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0860825,215.51999999999998,3,4,3,有,有,8500000,39439,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街246巷151~200號,54.63,住,,,10211,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820503,137.47,3,2,2,有,無,4700000,34189,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區樂一路101~150號,22.86,住,,,10210,土地3建物1車位0,一層,007,店面(店鋪),住家用,鋼筋混凝土造,0810210,116.84,0,0,1,有,無,10000000,85587,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區樂利三街201~250號,141.23,住,,,10210,土地1建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1000614,301.5,3,2,3,有,有,18280000,60630,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區碇內街251~300號,13.2,住,,,10211,土地1建物1車位0,五層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,61.69,3,2,1,有,無,900000,14589,,0.0,0
七堵區,房地(土地+建物)+車位,基隆市七堵區泰和街1~50號,79.24,住,,,10211,土地1建物1車位1,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1011106,218.39,4,2,2,有,有,11500000,52658,坡道平面,19.94,0
暖暖區,房地(土地+建物),基隆市暖暖區碇內街51~100號,45.75,住,,,10211,土地1建物1車位0,一層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720310,75.1,3,2,1,有,無,2900000,38615,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區碇內街401~450號,16.68,住,,,10211,土地1建物1車位0,五層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,78.3,2,2,1,有,有,660000,8429,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區基金一路121巷1~50號,26.19,住,,,10210,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850503,78.63000000000001,3,1,2,有,有,2100000,26707,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區基金二路1~50號,15.29,住,,,10210,土地4建物1車位0,十層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800711,117.37,3,2,2,有,有,3500000,29820,,0.0,0
七堵區,房地(土地+建物),基隆市七堵區東新街45巷1~50號,13.0,住,,,10211,土地1建物1車位0,全,001,透天厝,住家用,磚造,0580806,10.45,3,2,2,有,無,391333,37448,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區基金一路210巷1弄1~50號,21.58,住,,,10211,土地1建物1車位0,三層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830912,101.19,3,2,2,有,有,3687500,36441,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區源遠路292巷51~100號,40.13,住,,,10211,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691028,90.95,5,3,2,有,無,3450000,37933,,0.0,0
安樂區,房地(土地+建物)+車位,基隆市安樂區基金三路46巷1~50號,20.0,住,,,10210,土地2建物1車位2,六層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840701,163.85,3,2,2,有,有,3200000,19530,升降機械,0.0,0
安樂區,房地(土地+建物),基隆市安樂區安一路101~150號,14.5,商,,,10211,土地2建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800111,79.27,2,1,1,有,無,3400000,42891,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街201~250號,54.52,住,,,10211,土地2建物1車位0,三層,004,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0701008,112.43,3,2,1,有,無,4000000,35578,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區碇內街301~350號,26.04,住,,,10211,土地1建物1車位0,三層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,115.52000000000001,3,2,2,有,無,1920000,16620,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區麥金路151~200號,13.98,住,,,10211,土地8建物1車位0,三層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,120.71,3,2,2,有,有,5900000,48877,,0.0,0
仁愛區,房地(土地+建物),基隆市仁愛區忠三路51~100號,12.67,商,,,10211,土地4建物1車位0,六層,006,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700320,75.82,2,1,1,有,無,1500000,19784,,0.0,0
七堵區,房地(土地+建物),基隆市七堵區長安街231巷101~150號,67.1,,鄉村區,乙種建築用地,10211,土地1建物1車位0,一層,003,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701227,98.21,3,2,2,有,無,2800000,28510,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區中和路168巷11弄1~50號,29.79,住,,,10211,土地3建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,111.92,3,2,2,有,無,2000000,17872,,0.0,0
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街151~200號,19.26,商,,,10210,土地1建物1車位1,一層，見其他登記事項,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020911,193.57,3,1,1,有,有,8050000,41587,坡道平面,0.0,0
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街151~200號,17.18,商,,,10210,土地1建物1車位2,六層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020911,188.59,4,2,2,有,有,6150000,32610,坡道機械,0.0,0
安樂區,房地(土地+建物),基隆市安樂區中和路164巷1~50號,27.32,住,,,10210,土地3建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871210,100.72,3,1,2,有,無,2300000,22833,,0.0,0
中山區,房地(土地+建物),基隆市中山區復興路212巷12弄1~50號,25.15,住,,,10210,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,91.18,3,2,1,有,無,2100000,23031,,0.0,0
七堵區,車位,基隆市七堵區明德二路1~50號,0.09,住,,,10211,土地0建物0車位1,,,其他,,,,22.38,0,0,0,有,有,650000,,坡道機械,22.38,650000
七堵區,房地(土地+建物),基隆市七堵區長安街212巷1~50號,41.43,,鄉村區,乙種建築用地,10211,土地1建物1車位0,一層,003,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701223,57.1,3,2,1,有,無,2500000,43783,,0.0,0
中山區,房地(土地+建物),基隆市中山區復興路259巷1~50號,33.27,住,,,10210,土地6建物1車位0,一層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840512,112.53,3,2,2,有,無,3400000,30214,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區中和路85巷1~50號,32.89,住,,,10211,土地6建物1車位0,一層，二層,022,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,145.56,4,2,2,有,有,3400000,23358,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區安和二街1~50號,25.51,其他,,,10210,土地3建物1車位0,十六層,016,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850120,135.28,3,2,2,有,有,4700000,34743,,0.0,0
信義區,房地(土地+建物)+車位,基隆市信義區東信路63巷1~50號,25.94,住,,,10210,土地3建物1車位1,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811013,125.03,3,2,2,有,無,3700000,29593,坡道平面,0.0,0
中正區,房地(土地+建物),基隆市中正區觀海街101~150號,24.57,住,,,10209,土地1建物1車位0,十一層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,130.33,3,2,2,有,有,4000000,30691,,0.0,0
中正區,房地(土地+建物),基隆市中正區新豐街401~450號,20.37,住,,,10211,土地2建物1車位0,六層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,116.91,3,2,2,有,有,3650000,31221,,0.0,0
仁愛區,房地(土地+建物)+車位,基隆市仁愛區延平街1~50號,36.64,住,,,10211,土地1建物1車位1,五層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001028,209.51,0,0,0,無,無,16300000,77801,坡道平面,17.22,0
仁愛區,房地(土地+建物),基隆市仁愛區南榮路55巷1~50號,39.38,住,,,10211,土地2建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690128,84.86,2,1,1,有,無,2000000,23568,,0.0,0
中正區,房地(土地+建物),基隆市中正區中正路651~700號,19.44,商,,,10211,土地4建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811006,92.27,3,2,2,有,有,2600000,28178,,0.0,0
信義區,房地(土地+建物),基隆市信義區深溪路36巷51~100號,22.73,住,,,10211,土地1建物1車位0,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860718,113.35000000000001,3,2,2,有,有,3600000,31760,,0.0,0
